,UserID,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,friends_to_followers_ratio
193,461841349,82,110,1868921,22.0,86,2.033333333333333,2.9,1.5,244.96666666666667,992.1666666666664,181028,0,0,1.177149809970566e-05
194,712272065521291266,254,0,1616,314.0,2,0.13333333333333333,0.16666666666666666,1.8333333333333333,1.3333333333333333,3.6,1300,0,0,0.1943069306930693
195,1089233476606402560,467,4,63,86.0,191,0.2,0.3333333333333333,1.5333333333333334,2081.133333333333,2.3666666666666667,59,0,0,1.3650793650793651
196,864524004140470272,339,0,12106,46.0,191,0.3,0.13333333333333333,1.4,2851.6,0.0,1601,0,0,0.003799768709730712
197,2541861548,171,139,9268,719.0,134,0.26666666666666666,0.6333333333333333,0.8333333333333334,694.2,33.43333333333333,2009,0,0,0.0775787656452309
198,760158046177923072,282,72,56703,63.0,70,0.1,0.26666666666666666,2.333333333333333,5.6,17.333333333333332,2013,0,0,0.001111052325273795
199,923416104059277312,362,155,239,2603.0,167,0.0,0.4666666666666667,1.4666666666666666,126.13333333333334,0.3333333333333333,202,0,0,10.891213389121338
200,907522353424326657,358,7,456,153.0,141,0.9,0.16666666666666666,2.4,65.83333333333333,0.06666666666666668,2781,0,0,0.3355263157894737
201,995964816056438784,398,0,3,0.0,2,0.03333333333333333,0.0,0.06666666666666668,4.466666666666667,0.0,1,0,0,0.0
202,1670387102,146,73,52,112.0,159,0.6,0.3333333333333333,2.3666666666666667,24.4,0.13333333333333333,86,0,0,2.1538461538461537
203,816617153939927040,323,0,2116,817.0,141,0.4,0.4666666666666667,3.2,36.66666666666666,10.966666666666667,320,0,0,0.3861058601134216
204,1857024559,152,0,340,1900.0,158,0.0,0.9333333333333332,0.0,0.0,0.03333333333333333,74068,0,0,5.588235294117647
205,2364049800,162,97,50713,299.0,133,1.3,0.4666666666666667,0.6333333333333333,6.866666666666666,7.733333333333332,3770,0,0,0.005895924122019995
206,2364049800,162,97,50711,299.0,133,1.3,0.4666666666666667,0.6333333333333333,6.866666666666666,7.733333333333332,3770,0,0,0.005896156652402832
207,2611134289,181,53,107683,1579.0,136,4.4,2.0,0.13333333333333333,8.8,20.933333333333334,20466,0,0,0.01466341019473826
208,755423801379348480,281,28,793,12.0,110,0.03333333333333333,0.13333333333333333,4.166666666666667,2.4,0.03333333333333333,4350,0,0,0.015132408575031526
209,2583806562,175,82,200706,7.0,86,0.4,0.6666666666666666,0.6333333333333333,31.5,12.3,2202,0,0,3.487688459737128e-05
210,1015002308,103,154,7524,992.0,124,0.3333333333333333,0.3333333333333333,1.5666666666666669,666.2333333333332,2.033333333333333,6892,0,0,0.1318447634237108
211,1597860398,143,103,649805,93.0,113,0.5,1.0,0.1,217.13333333333333,121.2,4830,0,0,0.00014311985903463348
